 791 ;    1028507 ;  Right Click
 792 ;    1028816 ;  Right Click
 793 ;    1029632 ;  Right Click
 794 ;    1029648 ;  Keypress space
 795 ;    1032656 ;  Keypress space
 796 ;    1033866 ;  Right Click
 797 ;    1034020 ;  Keypress space
 798 ;    1035330 ;  Keypress e
 799 ;    1037130 ;  Keypress r
 800 ;    1037655 ;  Keypress space
 801 ;    1037655 ;  Right Click
 802 ;    1039103 ;  Keypress space
 803 ;    1046456 ;  Keypress e
 804 ;    1046990 ;  Keypress w
 805 ;    1050548 ;  Left Click
 806 ;    1050921 ;  Left Click
 807 ;    1051297 ;  Left Click
 808 ;    1051823 ;  Left Click
 809 ;    1052262 ;  Left Click
 810 ;    1052873 ;  Left Click
 811 ;    1060358 ;  Keypress g
 812 ;    1064365 ;  Left Click
 813 ;    1065202 ;  Left Click
 814 ;    1067617 ;  Left Click
